"gene_name","blast_annot","GOs","pfams","signalP","TMHMM","rhy_foragers","rhy_nurses","identity"
"LOC105255988","V-type proton ATPase subunit E","GO:0033178|proton-transporting two-sector ATPase complex, catalytic domain; GO:0046961|proton-transporting ATPase activity, rotational mechanism; GO:1902600|proton transmembrane transport","PF01991|ATP synthase (E/31 kDa) subunit",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105255990","uncharacterized protein CG4449 isoform X2",NA,"PF11976|Ubiquitin-2 like Rad60 SUMO-like",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105255995","inhibitor of growth protein 5","GO:0005634|nucleus; GO:0008285|negative regulation of cell population proliferation; GO:0016573|histone acetylation; GO:0035064|methylated histone binding; GO:0043065|positive regulation of apoptotic process","PF12998|Inhibitor of growth proteins N-terminal histone-binding",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105255997","NADH dehydrogenase",NA,"PF01712|Deoxynucleoside kinase",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105255998","myotrophin",NA,"PF12796|Ankyrin repeats (3 copies)",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256010","periodic tryptophan protein 1 homolog","GO:0005515|protein binding","PF00400|WD domain, G-beta repeat; PF00400|WD domain, G-beta repeat",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256013","nucleoporin Nup37","GO:0005515|protein binding; GO:0031080|nuclear pore outer ring","PF00400|WD domain, G-beta repeat",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256023","tRNA (guanine-N(7)-)-methyltransferase","GO:0006400|tRNA modification; GO:0008176|tRNA (guanine-N7-)-methyltransferase activity","PF02390|Putative methyltransferase",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256032","checkpoint protein HUS1","GO:0000077|DNA damage checkpoint; GO:0030896|checkpoint clamp complex","PF04005|Hus1-like protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256033","nuclear pore glycoprotein p62 isoform X2","GO:0005643|nuclear pore; GO:0017056|structural constituent of nuclear pore","PF05064|Nsp1-like C-terminal region",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256037","transcription initiation factor TFIID subunit 13 isoform X2","GO:0006366|transcription by RNA polymerase II","PF02269|Transcription initiation factor IID, 18kD subunit",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256042","PP2C-like domain-containing protein CG9801",NA,"PF13672|Protein phosphatase 2C",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256076","uncharacterized protein LOC105256076",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256079","uncharacterized protein LOC105256079",NA,"PF07841|DM4/DM12 family",2,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256081","40S ribosomal protein S29","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation; GO:0008270|zinc ion binding","PF00253|Ribosomal protein S14p/S29e",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256084","E3 ubiquitin-protein ligase PPP1R11","GO:0004865|protein serine/threonine phosphatase inhibitor activity; GO:0032515|negative regulation of phosphoprotein phosphatase activity","PF07491|Protein phosphatase inhibitor",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256085","transmembrane protein 223-like",NA,"PF14640|Transmembrane protein 223",0,2,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256096","uncharacterized protein LOC105256096",NA,"PF05347|Complex 1 protein (LYR family)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256111","UDP-N-acetylglucosamine transferase subunit ALG13 homolog","GO:0016758|transferase activity, transferring hexosyl groups","PF04101|Glycosyltransferase family 28 C-terminal domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256115","myeloid differentiation primary response protein MyD88","GO:0002755|MyD88-dependent toll-like receptor signaling pathway; GO:0043123|positive regulation of I-kappaB kinase/NF-kappaB signaling; GO:0070976|TIR domain binding","PF01582|TIR domain",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256135","39S ribosomal protein L27, mitochondrial","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF01016|Ribosomal L27 protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256137","tRNA-splicing endonuclease subunit Sen34 isoform X1","GO:0000213|tRNA-intron endonuclease activity; GO:0006388|tRNA splicing, via endonucleolytic cleavage and ligation","PF01974|tRNA intron endonuclease, catalytic C-terminal domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256139","transmembrane protein 199","GO:0070072|vacuolar proton-transporting V-type ATPase complex assembly","PF11712|Endoplasmic reticulum-based factor for assembly of V-ATPase",0,2,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256141","LOW QUALITY PROTEIN: 60S ribosomal protein L5-like","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation; GO:0008097|5S rRNA binding","PF17144|Ribosomal large subunit proteins 60S L5, and 50S L18; PF14204|Ribosomal L18 C-terminal region",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256148","uncharacterized protein LOC105256148",NA,"PF15311|Hydrolethalus syndrome protein 1 C-terminus",0,1,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256149","39S ribosomal protein L4, mitochondrial","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF00573|Ribosomal protein L4/L1 family",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256150","tRNA-specific adenosine deaminase 1 isoform X4","GO:0003723|RNA binding; GO:0004000|adenosine deaminase activity; GO:0006396|RNA processing","PF02137|Adenosine-deaminase (editase) domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256153","RNA 3\'-terminal phosphate cyclase-like protein","GO:0005730|nucleolus; GO:0006396|RNA processing; GO:0042254|ribosome biogenesis","PF01137|RNA 3'-terminal phosphate cyclase; PF05189|RNA 3'-terminal phosphate cyclase (RTC), insert domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256155","proline-rich protein PRCC",NA,"PF10253|Mitotic checkpoint regulator, MAD2B-interacting",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256159","chromatin accessibility complex protein 1",NA,"PF00808|Histone-like transcription factor (CBF/NF-Y) and archaeal histone",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256174","transcription and mRNA export factor ENY2","GO:0000124|SAGA complex; GO:0003713|transcription coactivator activity; GO:0005643|nuclear pore; GO:0006406|mRNA export from nucleus; GO:0045893|positive regulation of transcription, DNA-templated","PF10163|Transcription factor e(y)2",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256175","mitochondrial import inner membrane translocase subunit Tim21","GO:0005744|TIM23 mitochondrial import inner membrane translocase complex; GO:0030150|protein import into mitochondrial matrix","PF08294|TIM21",0,1,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256193","high mobility group protein 20A",NA,"PF00505|HMG (high mobility group) box",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256194","oligosaccharyltransferase complex subunit ostc-B","GO:0006486|protein glycosylation; GO:0008250|oligosaccharyltransferase complex","PF04756|OST3 / OST6 family, transporter family",0,3,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256195","calcium and integrin-binding protein 1","GO:0005509|calcium ion binding","PF13499|EF-hand domain pair",0,0,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC105256198","autophagy protein 12-like","GO:0000045|autophagosome assembly; GO:0005737|cytoplasm","PF04110|Ubiquitin-like autophagy protein Apg12",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256227","ubiquitin-like domain-containing CTD phosphatase 1","GO:0005515|protein binding","PF00240|Ubiquitin family; PF03031|NLI interacting factor-like phosphatase",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256238","exonuclease 3\'-5\' domain-containing protein 2","GO:0003676|nucleic acid binding; GO:0006139|nucleobase-containing compound metabolic process; GO:0008408|3'-5' exonuclease activity","PF01612|3'-5' exonuclease",1,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256248","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","GO:0004488|methylenetetrahydrofolate dehydrogenase (NADP+) activity; GO:0055114|oxidation-reduction process","PF00763|Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain; PF02882|Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256250","mitochondrial thiamine pyrophosphate carrier isoform X1",NA,"PF00153|Mitochondrial carrier protein; PF00153|Mitochondrial carrier protein; PF00153|Mitochondrial carrier protein",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256252","COP9 signalosome complex subunit 7 isoform X2","GO:0008180|COP9 signalosome; GO:0010387|COP9 signalosome assembly","PF18392|COP9 signalosome complex subunit 7a helix I domain; PF01399|PCI domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256259","signal recognition particle receptor subunit beta",NA,"PF09439|Signal recognition particle receptor beta subunit",0,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256273","putative cystathionine gamma-lyase 2","GO:0019346|transsulfuration; GO:0030170|pyridoxal phosphate binding","PF01053|Cys/Met metabolism PLP-dependent enzyme",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256274","pyrimidodiazepine synthase","GO:0005515|protein binding","PF13417|Glutathione S-transferase, N-terminal domain; PF13410|Glutathione S-transferase, C-terminal domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256284","N-glycosylase/DNA lyase","GO:0003684|damaged DNA binding; GO:0006284|base-excision repair; GO:0006289|nucleotide-excision repair; GO:0008534|oxidized purine nucleobase lesion DNA N-glycosylase activity","PF07934|8-oxoguanine DNA glycosylase, N-terminal domain; PF00730|HhH-GPD superfamily base excision DNA repair protein",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256305","probable DNA replication complex GINS protein PSF2","GO:0005634|nucleus; GO:0006260|DNA replication","PF05916|GINS complex protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256326","proteasome subunit beta type-1","GO:0004298|threonine-type endopeptidase activity; GO:0005839|proteasome core complex; GO:0051603|proteolysis involved in cellular protein catabolic process","PF00227|Proteasome subunit",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256332","nucleoporin Nup43","GO:0031080|nuclear pore outer ring",NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256349","uncharacterized protein LOC105256349",NA,NA,1,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256368","ubiquitin-conjugating enzyme E2 G1",NA,"PF00179|Ubiquitin-conjugating enzyme",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256408","uncharacterized protein LOC105256408",NA,NA,0,4,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256460","WD repeat domain phosphoinositide-interacting protein 4","GO:0005515|protein binding","PF00400|WD domain, G-beta repeat; PF00400|WD domain, G-beta repeat",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256473","uncharacterized protein LOC105256473",NA,NA,0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256485","cell division cycle protein 16 homolog","GO:0005515|protein binding","PF00515|Tetratricopeptide repeat; PF13432|Tetratricopeptide repeat; PF12895|Anaphase-promoting complex, cyclosome, subunit 3",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256490","tubulin epsilon chain isoform X1","GO:0003924|GTPase activity; GO:0005874|microtubule; GO:0007017|microtubule-based process","PF00091|Tubulin/FtsZ family, GTPase domain; PF03953|Tubulin C-terminal domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256498","acidic amino acid decarboxylase GADL1","GO:0016831|carboxy-lyase activity; GO:0019752|carboxylic acid metabolic process; GO:0030170|pyridoxal phosphate binding","PF00282|Pyridoxal-dependent decarboxylase conserved domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256500","uncharacterized protein LOC105256500",NA,NA,2,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256510","SET and MYND domain-containing protein 4","GO:0005515|protein binding","PF00856|SET domain",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256513","arginase-1","GO:0046872|metal ion binding","PF00491|Arginase family",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256526","ubiquitin carboxyl-terminal hydrolase 14","GO:0016579|protein deubiquitination; GO:0036459|thiol-dependent ubiquitinyl hydrolase activity","PF00443|Ubiquitin carboxyl-terminal hydrolase",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256552","translation initiation factor eIF-2B subunit gamma","GO:0009058|biosynthetic process; GO:0016779|nucleotidyltransferase activity","PF00483|Nucleotidyl transferase",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256555","UPF0488 protein CG14286",NA,"PF15393|Domain of unknown function (DUF4615)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256586","26S proteasome non-ATPase regulatory subunit 8","GO:0005838|proteasome regulatory particle; GO:0006508|proteolysis","PF10075|CSN8/PSMD8/EIF3K family",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256588","separin","GO:0005634|nucleus; GO:0006508|proteolysis; GO:0008233|peptidase activity","PF03568|Peptidase family C50",0,0,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC105256592","mitochondrial mRNA pseudouridine synthase Trub2","GO:0001522|pseudouridine synthesis; GO:0006396|RNA processing; GO:0009982|pseudouridine synthase activity","PF01509|TruB family pseudouridylate synthase (N terminal domain)",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256595","60S ribosomal protein L5","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation; GO:0008097|5S rRNA binding","PF14204|Ribosomal L18 C-terminal region; PF17144|Ribosomal large subunit proteins 60S L5, and 50S L18",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256613","dnaJ homolog subfamily C member 1",NA,"PF00226|DnaJ domain; PF00249|Myb-like DNA-binding domain",1,3,"24h","12h","24h-rhythmic in foragers; module-4 gene"
"LOC105256621","acyl-CoA-binding protein","GO:0000062|fatty-acyl-CoA binding","PF00887|Acyl CoA binding protein",0,0,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC105256625","tRNA-dihydrouridine(20) synthase","GO:0008033|tRNA processing; GO:0017150|tRNA dihydrouridine synthase activity; GO:0050660|flavin adenine dinucleotide binding; GO:0055114|oxidation-reduction process","PF00035|Double-stranded RNA binding motif; PF01207|Dihydrouridine synthase (Dus)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256632","ubiquitin-like modifier-activating enzyme 5","GO:0008641|ubiquitin-like modifier activating enzyme activity","PF00899|ThiF family",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105256639","signal recognition particle 9 kDa protein","GO:0006614|SRP-dependent cotranslational protein targeting to membrane; GO:0048500|signal recognition particle","PF05486|Signal recognition particle 9 kDa protein (SRP9)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256649","general transcription factor IIH subunit 2","GO:0006281|DNA repair; GO:0008270|zinc ion binding","PF04056|Ssl1-like; PF07975|TFIIH C1-like domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256659","proteasome subunit beta type-2-like","GO:0004298|threonine-type endopeptidase activity; GO:0005839|proteasome core complex; GO:0051603|proteolysis involved in cellular protein catabolic process","PF00227|Proteasome subunit",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256677","uncharacterized protein LOC105256677",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105256689","translationally-controlled tumor protein homolog",NA,"PF00838|Translationally controlled tumour protein",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
